,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,16.264993083306244,15.916698570396761,0.9785862489380976,0.8590570184874383,489.0108628628067,569.2414500306621
1,Guerrero_2016-2017.csv,13.666016244685206,12.609269183541226,0.9226733641887075,0.8590570184874383,489.0108628628067,569.2414500306621
2,Yucatan_2016-2017.csv,34.112167917035116,28.568667508696517,0.8374919934194432,0.8590570184874383,489.0108628628067,569.2414500306621
3,NuevoLeon_2016-2017.csv,44.160615937733475,38.80087495071099,0.8786307465779072,0.8590570184874383,489.0108628628067,569.2414500306621
4,Veracruz_2016-2017.csv,30.309899372977142,28.087068437740626,0.9266632030715917,0.8590570184874383,489.0108628628067,569.2414500306621
5,huila_2016-2017.csv,59.602097278535425,43.40896120647925,0.7283126465100443,0.8590570184874383,489.0108628628067,569.2414500306621
6,tolima_2016-2017.csv,124.83905638861582,94.26001254969877,0.7550522671068061,0.8590570184874383,489.0108628628067,569.2414500306621
7,santander_norte_2016-2017.csv,96.52642125345785,73.76996207138112,0.7642463184010198,0.8590570184874383,489.0108628628067,569.2414500306621
8,santander_2016-2017.csv,49.70010060351991,46.83392348553979,0.9423305570174817,0.8590570184874383,489.0108628628067,569.2414500306621
9,valle_cauca_2016-2017.csv,100.06008195079595,106.75542489862163,1.066913226706311,0.8590570184874383,489.0108628628067,569.2414500306621
