State,Model,Error
NuevoLeon,LSTM,1.2252533204355835
NuevoLeon,LSTM,1.1863392629939318
NuevoLeon,LSTM,1.4104693503510952
NuevoLeon,LSTM,1.9074199905198808
NuevoLeon,LSTM,1.9691695697784424
NuevoLeon,LSTM,1.3736925560873747
NuevoLeon,LSTM,1.2978751640599966
NuevoLeon,LSTM,1.2024706270575525
NuevoLeon,LSTM,1.2065321232104302
NuevoLeon,LSTM,1.2357375723144413
NuevoLeon,LSTM,1.2467957851564884
NuevoLeon,LSTM,1.17359359156996
NuevoLeon,LSTM,1.18753286149472
NuevoLeon,LSTM,1.2064607952821256
NuevoLeon,LSTM,1.227996298854947
NuevoLeon,LSTM,0.1834560037487747
NuevoLeon,LSTM,1.213650803028345
NuevoLeon,LSTM,1.181909874932766
NuevoLeon,LSTM,1.18319377764225
NuevoLeon,LSTM,1.2160893980959058
NuevoLeon,LSTM,1.167147187012136
NuevoLeon,LSTM,1.172597003095746
NuevoLeon,LSTM,1.1464309056746962
NuevoLeon,LSTM,1.1396602832609417
NuevoLeon,LSTM,1.11917314766109
NuevoLeon,LSTM,0.11607790715306998
NuevoLeon,LSTM,0.1181587182807924
NuevoLeon,LSTM,1.1180240814363958
NuevoLeon,LSTM,0.137195837199092
NuevoLeon,LSTM,1.1630201797807216
NuevoLeon,LSTM,1.1694325414636728
NuevoLeon,LSTM,1.1345460326582193
NuevoLeon,LSTM,-2.85614799699068
NuevoLeon,LSTM,-5.8603768735441575
NuevoLeon,LSTM,-21.83333066742837
NuevoLeon,LSTM,-54.03716080681205
NuevoLeon,LSTM,-20.822196826615333
NuevoLeon,LSTM,-31.350214301695825
NuevoLeon,LSTM,-115.91523446746824
NuevoLeon,LSTM,-5.191864543104174
NuevoLeon,LSTM,-9.013360144577028
NuevoLeon,LSTM,49.62320894848346
NuevoLeon,LSTM,42.117638818788535
NuevoLeon,LSTM,35.07000772038936
NuevoLeon,LSTM,29.368240033771986
NuevoLeon,LSTM,-287.44593942889213
NuevoLeon,LSTM,4.424789507670403
NuevoLeon,LSTM,34.62302648975849
NuevoLeon,LSTM,60.791401827321046
NuevoLeon,LSTM,93.11791314264298
NuevoLeon,LSTM,7.387766906757356
NuevoLeon,LSTM,-1.2641515484172108
NuevoLeon,LSTM,0.4480393251395227
NuevoLeon,LSTM,1.2550011669409276
