,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,SaoPaulo_2016-2017.csv,26.394997414214608,46.1925309663588,1.7500487020878641,1.0838834134612274,1266.960482312251,1168.9084513862917
1,huila_2016-2017.csv,59.602097278535425,44.49912611499241,0.7466033603991639,1.0838834134612274,1266.960482312251,1168.9084513862917
2,tolima_2016-2017.csv,124.83905638861582,97.14730938427938,0.7781804204115911,1.0838834134612274,1266.960482312251,1168.9084513862917
3,santander_norte_2016-2017.csv,96.52642125345785,72.7554965794515,0.7537366001419553,1.0838834134612274,1266.960482312251,1168.9084513862917
4,santander_2016-2017.csv,49.70010060351991,49.815814966463456,1.0023282520867847,1.0838834134612274,1266.960482312251,1168.9084513862917
5,MinasGerais_2016-2017.csv,86.68787754174761,101.56037244938942,1.1715637218188832,1.0838834134612274,1266.960482312251,1168.9084513862917
6,MatoGrosso_2016-2017.csv,90.72776124509527,102.76451444766442,1.132668910126115,1.0838834134612274,1266.960482312251,1168.9084513862917
7,valle_cauca_2016-2017.csv,100.06008195079595,116.10225262735217,1.1603253801495474,1.0838834134612274,1266.960482312251,1168.9084513862917
8,Bahia_2016-2017.csv,243.01872804580026,290.6434619292628,1.1959714556422458,1.0838834134612274,1266.960482312251,1168.9084513862917
9,RioDeJaneiro_2016-2017.csv,291.35132966450914,345.4796028470368,1.1857835117651816,1.0838834134612274,1266.960482312251,1168.9084513862917
