,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,Searches,Searches_lower,Searches_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yhat
0,2016-12-31,0.4488116960696446,0.44881169606964455,0.44881169606964455,-1.4450750722725716,1.5726223000874129,-0.2227376677282365,-0.2227376677282365,-0.2227376677282365,-0.3628090657435566,-0.3628090657435566,-0.3628090657435566,-0.2227376677282365,-0.2227376677282365,-0.2227376677282365,0.0,0.0,0.0,-0.1400713980153201,-0.1400713980153201,-0.1400713980153201,0.08600263032608801
1,2017-01-04,0.4490654189143974,0.4490654189143974,0.4490654189143974,-1.3156254082474461,1.8361453821455258,-0.4266823554207083,-0.4266823554207083,-0.4266823554207083,-0.1901413399389263,-0.1901413399389263,-0.1901413399389263,-0.4266823554207083,-0.4266823554207083,-0.4266823554207083,0.0,0.0,0.0,0.23654101548178202,0.23654101548178202,0.23654101548178202,0.2589240789754711
2,2017-01-07,0.4492557110479619,0.4492557110479619,0.4492557110479619,-1.3622780035344397,1.698097038704144,-0.2227376677282365,-0.2227376677282365,-0.2227376677282365,-0.36280906574365185,-0.36280906574365185,-0.36280906574365185,-0.2227376677282365,-0.2227376677282365,-0.2227376677282365,0.0,0.0,0.0,-0.14007139801541538,-0.14007139801541538,-0.14007139801541538,0.08644664530431007
3,2017-01-14,0.4496997260262792,0.4496997260262792,0.4496997260262792,-1.079429284360196,1.9205520447702886,0.16815631701566794,0.16815631701566794,0.16815631701566794,0.02808491900015732,0.02808491900015732,0.02808491900015732,0.16815631701566794,0.16815631701566794,0.16815631701566794,0.0,0.0,0.0,-0.14007139801551063,-0.14007139801551063,-0.14007139801551063,0.4777846450264365
4,2017-01-21,0.4501437410045965,0.4501437410045965,0.4501437410045965,-1.476406379054672,1.5609379187889159,-0.2567284490103151,-0.2567284490103151,-0.2567284490103151,-0.3967998470257497,-0.3967998470257497,-0.3967998470257497,-0.2567284490103151,-0.2567284490103151,-0.2567284490103151,0.0,0.0,0.0,-0.14007139801543464,-0.14007139801543464,-0.14007139801543464,0.05334389397884676
5,2017-01-28,0.4505877557796156,0.45058775577961563,0.45058775577961563,-1.0127592534779977,1.9052858563564434,0.08317936381047136,0.08317936381047136,0.08317936381047136,-0.05689203420505856,-0.05689203420505856,-0.05689203420505856,0.08317936381047136,0.08317936381047136,0.08317936381047136,0.0,0.0,0.0,-0.14007139801552992,-0.14007139801552992,-0.14007139801552992,0.393695721574557
6,2017-02-09,0.4513489239653627,0.4513489239653627,0.4513489239653627,-1.716762489205248,1.4643018078695058,-0.1717514958051185,-0.1717514958051185,-0.1717514958051185,-0.5909760218608701,-0.5909760218608701,-0.5909760218608701,-0.1717514958051185,-0.1717514958051185,-0.1717514958051185,0.0,0.0,0.0,-0.4192245260557515,-0.4192245260557515,-0.4192245260557515,-0.13962709789550737
7,2017-02-12,0.4515392160117994,0.4515392160117994,0.4515392160117994,-0.9475161114807475,2.0709045825009254,-0.511659308625905,-0.511659308625905,-0.511659308625905,0.10942712718188922,0.10942712718188922,0.10942712718188922,-0.511659308625905,-0.511659308625905,-0.511659308625905,0.0,0.0,0.0,0.6210864358077942,0.6210864358077942,0.6210864358077942,0.5609663431936887
8,2017-02-18,0.4519198005434792,0.4519198005434792,0.4519198005434792,-1.2643595016760032,1.7301132815657307,-0.08677454259992193,-0.08677454259992193,-0.08677454259992193,-0.22684594061484822,-0.22684594061484822,-0.22684594061484822,-0.08677454259992193,-0.08677454259992193,-0.08677454259992193,0.0,0.0,0.0,-0.1400713980149263,-0.1400713980149263,-0.1400713980149263,0.22507385992863096
9,2017-02-25,0.45236381583043894,0.45236381583043894,0.45236381583043894,-0.3275727843728018,2.7634682883711923,0.8649673332982801,0.8649673332982801,0.8649673332982801,0.7248959352819934,0.7248959352819934,0.7248959352819934,0.8649673332982801,0.8649673332982801,0.8649673332982801,0.0,0.0,0.0,-0.1400713980162868,-0.1400713980162868,-0.1400713980162868,1.1772597511124323
10,2017-03-06,0.4529346926279586,0.4529346926279586,0.4529346926279586,-1.300749858720764,1.7318122232960298,-0.1887468864461578,-0.1887468864461578,-0.1887468864461578,-0.2436834199384842,-0.2436834199384842,-0.2436834199384842,-0.1887468864461578,-0.1887468864461578,-0.1887468864461578,0.0,0.0,0.0,-0.054936533492326405,-0.054936533492326405,-0.054936533492326405,0.2092512726894744
11,2017-03-18,0.45369586261594813,0.45369586261594813,0.45369586261594813,-0.2806540210121796,2.767332139179729,0.8819627239393194,0.8819627239393194,0.8819627239393194,0.7418913259236364,0.7418913259236364,0.7418913259236364,0.8819627239393194,0.8819627239393194,0.8819627239393194,0.0,0.0,0.0,-0.14007139801568308,-0.14007139801568308,-0.14007139801568308,1.1955871885395846
12,2017-03-25,0.4541398784422754,0.4541398784422753,0.4541398784422753,-0.8971149348507058,2.044119855046282,0.25313327022086457,0.25313327022086457,0.25313327022086457,0.11306187220508616,0.11306187220508616,0.11306187220508616,0.25313327022086457,0.25313327022086457,0.25313327022086457,0.0,0.0,0.0,-0.1400713980157784,-0.1400713980157784,-0.1400713980157784,0.5672017506473616
