Date,Observed,Predicted,error
01/01/2017,1.9999999282345176,16.663983620631694,14.663983692397176
08/01/2017,5.000000127713382,15.361437982982396,10.361437855269013
15/01/2017,5.999999784703553,8.473722976265847,2.4737231915622946
22/01/2017,13.00000045490563,8.51829571633786,-4.481704738567769
29/01/2017,5.999999784703553,6.774654154460132,0.7746543697565791
05/02/2017,5.000000127713382,7.199568166659772,2.1995680389463903
12/02/2017,8.999999984182418,6.504943130812049,-2.495056853370369
19/02/2017,7.99999971293807,7.560212764360011,-0.43978694857805944
26/02/2017,10.000000255426764,6.835954264269769,-3.1640459911569954
05/03/2017,5.000000127713382,7.8815395664691925,2.8815394387558104
12/03/2017,3.999999856469035,7.421867367431521,3.4218675109624863
19/03/2017,5.000000127713382,6.273968818303943,1.2739686905905607
26/03/2017,5.000000127713382,6.433451315703988,1.433451187990606
02/04/2017,0.0,5.351744796648622,5.351744796648622
09/04/2017,7.99999971293807,4.464096221213787,-3.535903491724283
16/04/2017,5.000000127713382,6.236420074741543,1.2364199470281605
23/04/2017,2.9999998923517763,5.230776650376618,2.2307767580248417
30/04/2017,3.999999856469035,3.9292549744397403,-0.07074488202929485
07/05/2017,1.9999999282345176,4.697241922236234,2.6972419940017165
14/05/2017,5.000000127713382,4.2701224304154515,-0.7298776972979306
21/05/2017,7.99999971293807,4.972059240854532,-3.0279404720835386
28/05/2017,0.0,5.8370682501018045,5.8370682501018045
04/06/2017,5.999999784703553,4.508253418335318,-1.4917463663682344
11/06/2017,3.999999856469035,5.4353503183737395,1.4353504619047044
18/06/2017,0.9999999641172588,5.069379829835147,4.069379865717888
25/06/2017,-7.99999971293807,3.1819889699101447,11.181988682848214
02/07/2017,1.9999999282345176,3.89827844344005,1.8982785152055324
09/07/2017,0.9999999641172588,4.455590643630177,3.455590679512918
16/07/2017,0.9999999641172588,4.305097756104916,3.3050977919876576
23/07/2017,0.0,0.29383334183166737,0.29383334183166737
30/07/2017,0.9999999641172588,2.47040898315236,1.4704090190351011
06/08/2017,0.9999999641172588,1.5548709646459669,0.5548710005287081
13/08/2017,3.999999856469035,2.02654615098536,-1.9734537054836752
20/08/2017,1.9999999282345176,2.0485100375786423,0.0485101093441247
27/08/2017,-15.99999942587614,5.060512763668597,21.06051218954474
03/09/2017,-0.9999999641172588,5.595407757683098,6.595407721800357
10/09/2017,14.0000001118958,4.082026744960248,-9.917973366935552
17/09/2017,-0.9999999641172588,7.508753006459773,8.508752970577032
24/09/2017,2.9999998923517763,1.0638291119355707,-1.9361707804162056
01/10/2017,2.9999998923517763,3.195074733761698,0.1950748414099217
08/10/2017,1.9999999282345176,6.706559779202938,4.7065598509684206
15/10/2017,1.9999999282345176,2.1118132302582264,0.11181330202370887
22/10/2017,-3.999999856469035,3.373850954849273,7.373850811318308
29/10/2017,0.0,2.3612945604171602,2.3612945604171602
05/11/2017,2.9999998923517763,1.9014605054039508,-1.0985393869478255
12/11/2017,7.99999971293807,2.5347198598086833,-5.4652798531293865
19/11/2017,3.999999856469035,3.064037118772417,-0.935962737696618
26/11/2017,-2.9999998923517763,3.9911152840584516,6.9911151764102275
03/12/2017,7.0000000559479,3.809246907445788,-3.1907531485021114
10/12/2017,3.999999856469035,6.004313691785931,2.0043138353168963
17/12/2017,-0.9999999641172588,4.696535222806037,5.696535186923295
24/12/2017,-5.000000127713382,1.9743336245916783,6.974333752305061
