,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,Searches,Searches_lower,Searches_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yhat
0,2016-01-02,2168.8165479869554,2168.8165479869554,2168.8165479869554,2357.790860261546,4664.069056210436,1150.1633950814362,1150.1633950814362,1150.1633950814362,1277.227721761044,1277.227721761044,1277.227721761044,1150.1633950814362,1150.1633950814362,1150.1633950814362,0.0,0.0,0.0,127.06432667960767,127.06432667960767,127.06432667960767,3446.0442697479994
1,2016-01-08,2148.747111644488,2148.747111644488,2148.747111644488,1088.6357403510517,3388.129963143672,384.67910115051063,384.67910115051063,384.67910115051063,10.77435117762687,10.77435117762687,10.77435117762687,384.67910115051063,384.67910115051063,384.67910115051063,0.0,0.0,0.0,-373.9047499728838,-373.9047499728838,-373.9047499728838,2159.521462822115
2,2016-01-18,2115.298051073709,2115.298051073709,2115.298051073709,731.6975984752188,3073.6416265050098,183.23586590553023,183.23586590553023,183.23586590553023,-179.61873623371878,-179.61873623371878,-179.61873623371878,183.23586590553023,183.23586590553023,183.23586590553023,0.0,0.0,0.0,-362.854602139249,-362.854602139249,-362.854602139249,1935.6793148399902
3,2016-01-25,2091.8837086741637,2091.8837086741637,2091.8837086741637,1625.012885727792,3968.2299691115795,1069.5861009834439,1069.5861009834439,1069.5861009834439,706.7314988428585,706.7314988428585,706.7314988428585,1069.5861009834439,1069.5861009834439,1069.5861009834439,0.0,0.0,0.0,-362.8546021405853,-362.8546021405853,-362.8546021405853,2798.615207517022
4,2016-02-05,2055.0897423529445,2055.0897423529445,2055.0897423529445,513.6896612089793,2950.0561301677735,22.081277709545937,22.081277709545937,22.081277709545937,-351.8234722679924,-351.8234722679924,-351.8234722679924,22.081277709545937,22.081277709545937,22.081277709545937,0.0,0.0,0.0,-373.9047499775383,-373.9047499775383,-373.9047499775383,1703.266270084952
5,2016-02-15,2021.640682060927,2021.640682060927,2021.640682060927,1624.9650435904107,3859.2997856357956,1109.87474803244,1109.87474803244,1109.87474803244,747.0201458941624,747.0201458941624,747.0201458941624,1109.87474803244,1109.87474803244,1109.87474803244,0.0,0.0,0.0,-362.8546021382775,-362.8546021382775,-362.8546021382775,2768.660827955089
6,2016-02-22,1998.226339856515,1998.226339856515,1998.226339856515,1057.2679168728894,3390.1322560472004,626.4109834444871,626.4109834444871,626.4109834444871,263.5563813026663,263.5563813026663,263.5563813026663,626.4109834444871,626.4109834444871,626.4109834444871,0.0,0.0,0.0,-362.85460214182075,-362.85460214182075,-362.85460214182075,2261.782721159181
7,2016-02-29,1974.811997652103,1974.811997652103,1974.811997652103,1435.5420396583586,3750.5858329682437,1029.2974539344477,1029.2974539344477,1029.2974539344477,666.4428517931938,666.4428517931938,666.4428517931938,1029.2974539344477,1029.2974539344477,1029.2974539344477,0.0,0.0,0.0,-362.854602141254,-362.854602141254,-362.854602141254,2641.2548494452967
8,2016-03-10,1941.3629374338157,1941.3629374338157,1941.3629374338157,-700.6327238272768,1488.4437384714574,-461.382486878407,-461.382486878407,-461.382486878407,-1583.9027881357197,-1583.9027881357197,-1583.9027881357197,-461.382486878407,-461.382486878407,-461.382486878407,0.0,0.0,0.0,-1122.5203012573127,-1122.5203012573127,-1122.5203012573127,357.460149298096
9,2016-03-14,1927.9833133465008,1927.9833133465008,1927.9833133465008,1247.251167208357,3492.9948573458387,787.5655716404714,787.5655716404714,787.5655716404714,424.7109694987515,424.7109694987515,424.7109694987515,787.5655716404714,787.5655716404714,787.5655716404714,0.0,0.0,0.0,-362.8546021417198,-362.8546021417198,-362.8546021417198,2352.6942828452525
