,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Alagoas_2016-2017.csv,76.4420136004996,77.15921376171127,1.115522088047008,1.1259882254981186,1.0093822771985035,0.8768383278119615
1,Bahia_2016-2017.csv,755.8034367820421,576.1754368028022,2.0432243629736653,1.5576215091516905,0.7623350315208465,0.8768383278119615
2,Ceara_2016-2017.csv,62.212638355353654,79.31635247132573,1.0762664384642955,1.3721573372068123,1.2749234652013473,0.8768383278119615
3,Goias_2016-2017.csv,163.0352248321892,170.2884681183722,1.184157005520206,1.2368387426044256,1.0444888108913195,0.8768383278119615
4,Maranhao_2016-2017.csv,62.69390539116124,85.62586650201929,1.3275068375775245,1.8130777233564443,1.3657765610194554,0.8768383278119615
5,MatoGrosso_2016-2017.csv,301.1308582899351,131.57721646606487,3.046802258696537,1.3312809009292055,0.43694365038929217,0.8768383278119615
6,MinasGerais_2016-2017.csv,261.7136429914097,228.47584283685993,2.292830867970262,2.0016398803446,0.8729993600079888,0.8768383278119615
7,Para_2016-2017.csv,60.038046356533606,66.0855213626987,1.437593309450447,1.5823983145351208,1.1007273782736433,0.8768383278119615
8,RioDeJaneiro_2016-2017.csv,675.1961685165145,323.6400291260482,1.40046248013732,0.6712800501481135,0.47932740767342247,0.8768383278119615
9,SaoPaulo_2016-2017.csv,670.5697915659672,282.6313104531936,1.4464790469200057,0.609661028152459,0.42147933594379605,0.8768383278119615
